ndf_ceiling,ndf,adf,hemicellulose,cp,nel,dmi,ch4_mj_d,ch4_kg_d,ch4_co2e_kg_d,ghg_intensity,feed_cost_d,feed_cost_cwt,iofc_d,iofc_cwt,milk_revenue_d,forage_ndf,share_Alfalfa haylage,share_Corn silage,share_Grass hay,share_Corn grain ground,share_Soybean meal 48pct CP,share_DDGS,share_Soybean hulls
0.3,0.2999999999999939,0.16164834437085096,0.13835165562914292,0.15999999999998246,1.7711860927153005,21.690845817801968,18.136537999999927,0.3259036477987408,9.092711773584869,0.24826923508876236,4.7550680614286325,5.675954188143997,12.837820460924599,15.324045811856003,17.59288852235323,0.15750000000001155,0.0,0.35,0.0,0.3171,0.0764,0.2,0.0565
0.32,0.3200000000000419,0.17672119205300538,0.14327880794703654,0.15999999999997397,1.7633980132450533,21.786643833755864,18.372538000000493,0.330144438454636,9.211029832884343,0.25149981522931003,4.746264960248414,5.66544624201851,12.846623562104817,15.334553757981489,17.59288852235323,0.15750000000003173,0.0,0.35,0.0,0.2853,0.0738,0.2,0.0909
0.34,0.34000000000005154,0.19179403973513412,0.14820596026491742,0.15999999999997191,1.7556099337748245,21.883291790857605,18.608538000000607,0.33438522911052304,9.329347892183593,0.2547303953698516,4.737383756010917,5.654845067074983,12.855504766342314,15.345154932925016,17.59288852235323,0.15749999999999534,0.0,0.35,0.0,0.2535,0.0711,0.2,0.1254
0.36,0.3599999999986876,0.20686688741618295,0.15313311258250464,0.1599999999995569,1.7478218543051134,21.980801050800938,18.844537999984514,0.33862601976611884,9.447665951474715,0.2579609755101712,4.7284234046600275,5.644149417061081,12.864465117693204,15.355850582938919,17.59288852235323,0.15750000000000713,0.0,0.35,0.0,0.2217,0.0685,0.2,0.1598
0.38,0.3800000000001906,0.22193973509947199,0.1580602649007186,0.15999999999996728,1.740033774834426,22.079183178716416,19.08053800000225,0.34286681042232253,9.565984010782799,0.261191555650954,4.7193828434607275,5.633358023428133,12.873505678892503,15.366641976571866,17.59288852235323,0.15750000000003472,0.0,0.35,0.0,0.1899,0.0658,0.2,0.1942
0.417,0.3833461538463087,0.22446153846164607,0.15888461538466264,0.15999999999998174,1.7387307692307952,22.095729328307005,19.120022615386443,0.34357632732051113,9.58577953224226,0.261732056559077,4.717862379518707,5.631543100157184,12.875026142834525,15.368456899842817,17.59288852235323,0.15750000000005426,0.0,0.35,0.0,0.1846,0.0654,0.2,0.2
